regionno,regionname,year,gdpcap,sec.agriculture,sec.energy,sec.industry,sec.construction,sec.services.venta,sec.services.nonventa,school.illit,school.prim,school.med,school.high,popdens,invest,terrorism
8,Castilla Y Leon,1992,7.045487178049576,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,24.074237823486328,0
8,Castilla Y Leon,1993,7.027635135775939,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,21.942949295043945,0
8,Castilla Y Leon,1994,7.074264443557421,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,22.298885345458984,0
8,Castilla Y Leon,1995,7.282919340288935,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,22.38030242919922,0
8,Castilla Y Leon,1996,7.61139691812384,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,22.38030242919922,0
8,Castilla Y Leon,1997,7.888460091201622,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,22.38030242919922,0
9,Castilla-La Mancha,1955,1.327763513577594,,,,,,,19.759561554722215,76.88953935179416,1.9370197556817774,1.4138793378018464,22.3799991607666,14.950511932373047,0
9,Castilla-La Mancha,1956,1.4150956738713605,,,,,,,19.759561554722215,76.88953935179416,1.9370197556817774,1.4138793378018464,22.3799991607666,14.950511932373047,0
9,Castilla-La Mancha,1957,1.5035703910210922,,,,,,,19.759561554722215,76.88953935179416,1.9370197556817774,1.4138793378018464,22.3799991607666,14.950511932373047,0
9,Castilla-La Mancha,1958,1.531419642344096,,,,,,,19.759561554722215,76.88953935179416,1.9370197556817774,1.4138793378018464,22.3799991607666,14.950511932373047,0
9,Castilla-La Mancha,1959,1.5593401536502964,,,,,,,19.759561554722215,76.88953935179416,1.9370197556817774,1.4138793378018464,22.3799991607666,14.950511932373047,0
9,Castilla-La Mancha,1960,1.6675235952046625,,,,,,,19.759561554722215,76.88953935179416,1.9370197556817774,1.4138793378018464,22.3799991607666,14.950511932373047,0
9,Castilla-La Mancha,1961,1.752427903899667,42.130001068115234,5.090000152587891,16.1299991607666,4.789999961853027,26.389999389648438,5.46999979019165,19.759561554722215,76.88953935179416,1.9370197556817774,1.4138793378018464,22.3799991607666,14.950511932373047,0
9,Castilla-La Mancha,1962,1.9204513170623128,,,,,,,19.759561554722215,76.88953935179416,1.9370197556817774,1.4138793378018464,22.3799991607666,14.950511932373047,0
9,Castilla-La Mancha,1963,2.091902400792854,41.540000915527344,4.579999923706055,16.239999771118164,5.110000133514404,27.3700008392334,5.159999847412109,19.759561554722215,76.88953935179416,1.9370197556817774,1.4138793378018464,22.3799991607666,14.950511932373047,0
9,Castilla-La Mancha,1964,2.1825906447906624,,,,,,,19.759561554722215,76.88953935179416,1.9370197556817774,1.4138793378018464,22.3799991607666,14.950511932373047,0
9,Castilla-La Mancha,1965,2.2747071393385374,35.060001373291016,5.320000171661377,17.520000457763672,5.96999979019165,30.1299991607666,6.0,19.458490197019724,76.93499147569054,2.0915105356889865,1.5150077916007432,22.3799991607666,16.507898330688477,0
9,Castilla-La Mancha,1966,2.378391940332896,,,,,,,19.13055613291121,76.9805711725517,2.2618308804468548,1.6270418140902334,22.3799991607666,17.885257720947266,0
9,Castilla-La Mancha,1967,2.482362217100918,31.579999923706055,5.349999904632568,18.200000762939453,6.269999980926514,31.100000381469727,7.5,18.744427401453798,77.05401414455714,2.4519273093858405,1.7496311446032182,22.3799991607666,18.646835327148438,0
9,Castilla-La Mancha,1968,2.7090831539760964,,,,,,,18.33791140409685,76.91787000649948,2.8721111011464315,1.872107488257238,22.3799991607666,18.718259811401367,0
9,Castilla-La Mancha,1969,2.9474436572809557,30.1200008392334,5.559999942779541,17.799999237060547,6.909999847412109,31.200000762939453,8.399999618530273,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,21.115375518798828,0
9,Castilla-La Mancha,1970,3.1368895211719643,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,22.89441680908203,0
9,Castilla-La Mancha,1971,3.319622999734451,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,23.189821243286133,0
9,Castilla-La Mancha,1972,3.6291774563433887,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,23.915504455566406,0
9,Castilla-La Mancha,1973,3.946086727731809,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,27.124425888061523,0
9,Castilla-La Mancha,1974,4.028134644286901,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,26.91580581665039,0
9,Castilla-La Mancha,1975,4.111968200910232,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,26.213130950927734,0
9,Castilla-La Mancha,1976,4.260711103328736,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,25.093284606933594,0
9,Castilla-La Mancha,1977,4.412167986880981,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,25.308496475219727,0
9,Castilla-La Mancha,1978,4.446300865070918,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,26.266935348510742,0
9,Castilla-La Mancha,1979,4.408740534233523,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,25.890609741210938,0
9,Castilla-La Mancha,1980,4.328763297679458,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,27.101608276367188,0
9,Castilla-La Mancha,1981,4.261282490716939,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,25.689537048339844,0
9,Castilla-La Mancha,1982,4.34318745146476,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,28.041284561157227,0
9,Castilla-La Mancha,1983,4.424664416472526,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,28.022920608520508,0
9,Castilla-La Mancha,1984,4.550057143968911,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,26.228910446166992,0
9,Castilla-La Mancha,1985,4.677663507273592,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,21.167423248291016,0
9,Castilla-La Mancha,1986,4.980648316440838,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,27.07257652282715,0
9,Castilla-La Mancha,1987,5.295558603652305,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,27.375286102294922,0
9,Castilla-La Mancha,1988,5.6778777840817805,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,28.907299041748047,0
9,Castilla-La Mancha,1989,6.065338579323319,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,28.87522315979004,0
9,Castilla-La Mancha,1990,6.279420130799682,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,27.88456916809082,0
9,Castilla-La Mancha,1991,6.474507301066883,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,29.47135353088379,0
9,Castilla-La Mancha,1992,6.33069114390866,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,29.366806030273438,0
9,Castilla-La Mancha,1993,6.188589148915042,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,28.260452270507812,0
9,Castilla-La Mancha,1994,6.230934140887202,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,24.734580993652344,0
9,Castilla-La Mancha,1995,6.328763419714903,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,25.941932678222656,0
9,Castilla-La Mancha,1996,6.614396096093081,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,25.941932678222656,0
9,Castilla-La Mancha,1997,6.865395548955879,,,,,,,17.926424305226917,76.72851871824108,3.313311499547981,2.031745476984028,22.3799991607666,25.941932678222656,0
10,Cataluna,1955,3.5466296303037304,,,,,,,8.046716344835609,84.17038884483343,5.169681144451257,2.6132136658797105,153.1199951171875,16.561443328857422,0
10,Cataluna,1956,3.6904455695415153,,,,,,,8.046716344835609,84.17038884483343,5.169681144451257,2.6132136658797105,153.1199951171875,16.561443328857422,0
10,Cataluna,1957,3.8268349981757446,,,,,,,8.046716344835609,84.17038884483343,5.169681144451257,2.6132136658797105,153.1199951171875,16.561443328857422,0
10,Cataluna,1958,3.8756783776063983,,,,,,,8.046716344835609,84.17038884483343,5.169681144451257,2.6132136658797105,153.1199951171875,16.561443328857422,0
10,Cataluna,1959,3.9217367338405547,,,,,,,8.046716344835609,84.17038884483343,5.169681144451257,2.6132136658797105,153.1199951171875,16.561443328857422,0
10,Cataluna,1960,4.241788200023208,,,,,,,8.046716344835609,84.17038884483343,5.169681144451257,2.6132136658797105,153.1199951171875,16.561443328857422,0
10,Cataluna,1961,4.575335478925664,8.239999771118164,2.890000104904175,41.61000061035156,5.550000190734863,37.29999923706055,4.420000076293945,8.046716344835609,84.17038884483343,5.169681144451257,2.6132136658797105,153.1199951171875,16.561443328857422,0
10,Cataluna,1962,4.838046411962654,,,,,,,8.046716344835609,84.17038884483343,5.169681144451257,2.6132136658797105,153.1199951171875,16.561443328857422,0
10,Cataluna,1963,5.081334096368672,8.279999732971191,2.7200000286102295,39.939998626708984,6.429999828338623,38.83000183105469,3.7899999618530273,8.046716344835609,84.17038884483343,5.169681144451257,2.6132136658797105,153.1199951171875,16.561443328857422,0
10,Cataluna,1964,5.158097878145307,,,,,,,8.046716344835609,84.17038884483343,5.169681144451257,2.6132136658797105,153.1199951171875,16.561443328857422,0
10,Cataluna,1965,5.223650525073194,6.769999980926514,2.859999895095825,40.290000915527344,7.28000020980835,38.849998474121094,3.9600000381469727,8.063342614416161,83.83684973003132,5.434060692941773,2.6657469626107515,153.1199951171875,20.03888702392578,0
10,Cataluna,1966,5.3324765050387395,,,,,,,8.058468411417726,83.49721711828673,5.719837473173797,2.7244769971217466,153.1199951171875,23.868471145629883,0
10,Cataluna,1967,5.4294489207045755,5.690000057220459,2.930000066757202,39.47999954223633,7.099999904632568,40.130001068115234,4.670000076293945,8.01890005671384,83.1593060346999,6.034164709641121,2.7876291989451474,153.1199951171875,24.7314453125,0
10,Cataluna,1968,5.674378853530688,,,,,,,7.960649888648877,82.32770544559777,6.877408702709827,2.834235963043528,153.1199951171875,25.75998878479004,0
10,Cataluna,1969,5.915523944191169,5.699999809265137,3.0,38.959999084472656,7.170000076293945,40.22999954223633,4.940000057220459,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,24.162046432495117,0
10,Cataluna,1970,6.066837871936143,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,21.503990173339844,0
10,Cataluna,1971,6.227649208206138,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,20.95172691345215,0
10,Cataluna,1972,6.539060129025636,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,23.331222534179688,0
10,Cataluna,1973,6.837975056094464,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,24.659536361694336,0
10,Cataluna,1974,6.987360823804806,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,24.100830078125,0
10,Cataluna,1975,7.124893027215439,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,21.188642501831055,0
10,Cataluna,1976,7.135389818868717,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,20.411291122436523,0
10,Cataluna,1977,7.1429590673591035,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,18.50701332092285,0
10,Cataluna,1978,7.019351544090082,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,18.50644874572754,0
10,Cataluna,1979,7.010996910341466,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,17.6833438873291,0
10,Cataluna,1980,7.078834670981283,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,15.899486541748047,0
10,Cataluna,1981,7.1822335603611025,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,13.670280456542969,0
10,Cataluna,1982,7.287203656098258,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,13.79057788848877,0
10,Cataluna,1983,7.397886318194802,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,15.848426818847656,0
10,Cataluna,1984,7.48429002846285,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,13.64179801940918,0
10,Cataluna,1985,7.569979831376304,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,13.110871315002441,0
10,Cataluna,1986,8.077691739302164,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,14.905304908752441,0
10,Cataluna,1987,8.583975832518835,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,18.18267250061035,0
10,Cataluna,1988,9.057412342288364,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,17.659826278686523,0
10,Cataluna,1989,9.525849757212226,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,18.41895866394043,0
10,Cataluna,1990,9.785061759698122,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,18.870548248291016,0
10,Cataluna,1991,10.050699800057128,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,19.47724151611328,0
10,Cataluna,1992,9.837903107482685,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,21.09418296813965,0
10,Cataluna,1993,9.625107286589992,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,18.31882095336914,0
10,Cataluna,1994,10.00642708389121,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,17.802997589111328,0
10,Cataluna,1995,10.339902884890032,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,18.38096809387207,0
10,Cataluna,1996,10.576263750256624,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,18.38096809387207,0
10,Cataluna,1997,11.045415944216831,,,,,,,7.890857299557405,81.45877031454914,7.718452890225831,2.9319194956676244,153.1199951171875,18.38096809387207,0
11,Comunidad Valenciana,1955,2.575978222182055,,,,,,,13.127388730575293,80.42852218594331,4.203585832116149,2.2405032513652565,128.6999969482422,19.699119567871094,0
11,Comunidad Valenciana,1956,2.7385032847757786,,,,,,,13.127388730575293,80.42852218594331,4.203585832116149,2.2405032513652565,128.6999969482422,19.699119567871094,0
11,Comunidad Valenciana,1957,2.8998857905135367,,,,,,,13.127388730575293,80.42852218594331,4.203585832116149,2.2405032513652565,128.6999969482422,19.699119567871094,0
11,Comunidad Valenciana,1958,2.963510495327228,,,,,,,13.127388730575293,80.42852218594331,4.203585832116149,2.2405032513652565,128.6999969482422,19.699119567871094,0
11,Comunidad Valenciana,1959,3.0262068590754208,,,,,,,13.127388730575293,80.42852218594331,4.203585832116149,2.2405032513652565,128.6999969482422,19.699119567871094,0
11,Comunidad Valenciana,1960,3.2192943914043535,,,,,,,13.127388730575293,80.42852218594331,4.203585832116149,2.2405032513652565,128.6999969482422,19.699119567871094,0
11,Comunidad Valenciana,1961,3.3624679011911778,23.649999618530273,3.0199999809265137,27.68000030517578,4.53000020980835,36.18000030517578,4.960000038146973,13.127388730575293,80.42852218594331,4.203585832116149,2.2405032513652565,128.6999969482422,19.699119567871094,0
11,Comunidad Valenciana,1962,3.5699800231462886,,,,,,,13.127388730575293,80.42852218594331,4.203585832116149,2.2405032513652565,128.6999969482422,19.699119567871094,0
11,Comunidad Valenciana,1963,3.7652101492207586,21.780000686645508,2.75,27.209999084472656,5.420000076293945,38.33000183105469,4.5,13.127388730575293,80.42852218594331,4.203585832116149,2.2405032513652565,128.6999969482422,19.699119567871094,0
11,Comunidad Valenciana,1964,3.8236930213019495,,,,,,,13.127388730575293,80.42852218594331,4.203585832116149,2.2405032513652565,128.6999969482422,19.699119567871094,0
11,Comunidad Valenciana,1965,3.8741786491526975,18.270000457763672,2.5999999046325684,28.18000030517578,6.670000076293945,39.2400016784668,5.050000190734863,12.955519284161118,80.36444538688792,4.37885534413627,2.3011799848146826,128.6999969482422,21.873008728027344,0
11,Comunidad Valenciana,1966,3.9781489259207192,,,,,,,12.76587600446279,80.2970999820739,4.568593538919541,2.3684304745437648,128.6999969482422,24.02678108215332,0
11,Comunidad Valenciana,1967,4.073407615262827,15.479999542236328,2.430000066757202,28.639999389648438,6.880000114440918,40.5,6.070000171661377,12.537577232156677,80.24344701573447,4.778144441744627,2.440831310364221,128.6999969482422,24.681190490722656,0
11,Comunidad Valenciana,1968,4.279777398282411,,,,,,,12.295855781319773,79.80367615184953,5.399947943744465,2.5005201230862313,128.6999969482422,25.757274627685547,0
11,Comunidad Valenciana,1969,4.4862897012683876,13.729999542236328,2.690000057220459,28.520000457763672,7.349999904632568,41.06999969482422,6.639999866485596,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,26.178804397583008,0
11,Comunidad Valenciana,1970,4.654741328091528,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,24.841054916381836,0
11,Comunidad Valenciana,1971,4.8171238707188575,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,23.19965171813965,0
11,Comunidad Valenciana,1972,5.138889063225239,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,23.70172691345215,0
11,Comunidad Valenciana,1973,5.449371642979238,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,25.942188262939453,0
11,Comunidad Valenciana,1974,5.557983625074756,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,26.42745018005371,0
11,Comunidad Valenciana,1975,5.65595542386885,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,25.305294036865234,0
11,Comunidad Valenciana,1976,5.761353951186938,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,24.597497940063477,0
11,Comunidad Valenciana,1977,5.861039912145637,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,23.189163208007812,0
11,Comunidad Valenciana,1978,5.810911237972187,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,22.090478897094727,0
11,Comunidad Valenciana,1979,5.7754926291985775,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,20.74976921081543,0
11,Comunidad Valenciana,1980,5.790988079856648,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,21.211227416992188,0
11,Comunidad Valenciana,1981,5.899671539855801,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,19.330944061279297,0
11,Comunidad Valenciana,1982,6.018137884153635,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,18.84581184387207,0
11,Comunidad Valenciana,1983,6.139817247388024,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,19.31968879699707,0
11,Comunidad Valenciana,1984,6.2368607051166185,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,17.531343460083008,0
11,Comunidad Valenciana,1985,6.336118234494386,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,17.12078285217285,0
11,Comunidad Valenciana,1986,6.739360392008534,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,18.420791625976562,0
11,Comunidad Valenciana,1987,7.144387317909169,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,19.756738662719727,0
11,Comunidad Valenciana,1988,7.560697292403064,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,22.37799835205078,0
11,Comunidad Valenciana,1989,7.969151670951157,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,23.738317489624023,0
11,Comunidad Valenciana,1990,8.138388683032527,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,24.6734676361084,0
11,Comunidad Valenciana,1991,8.306197880404707,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,22.754302978515625,0
11,Comunidad Valenciana,1992,8.080548240402296,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,21.461605072021484,0
11,Comunidad Valenciana,1993,7.857041194145423,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,20.18417739868164,0
11,Comunidad Valenciana,1994,8.068409200328924,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,20.61516761779785,0
11,Comunidad Valenciana,1995,8.289060617167417,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,21.7886962890625,0
11,Comunidad Valenciana,1996,8.429734361610969,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,21.7886962890625,0
11,Comunidad Valenciana,1997,8.725364355998734,,,,,,,12.05110215457975,79.33335788057725,6.010272541964996,2.6052674228779975,128.6999969482422,21.7886962890625,0
12,Extremadura,1955,1.243430483310572,,,,,,,20.941821098184757,75.44217027099171,2.160042563323422,1.4559660675001174,28.969999313354492,16.056652069091797,0
12,Extremadura,1956,1.332547847831702,,,,,,,20.941821098184757,75.44217027099171,2.160042563323422,1.4559660675001174,28.969999313354492,16.056652069091797,0
12,Extremadura,1957,1.422450706571281,,,,,,,20.941821098184757,75.44217027099171,2.160042563323422,1.4559660675001174,28.969999313354492,16.056652069091797,0
12,Extremadura,1958,1.4402313799015014,,,,,,,20.941821098184757,75.44217027099171,2.160042563323422,1.4559660675001174,28.969999313354492,16.056652069091797,0
12,Extremadura,1959,1.4580834221751375,,,,,,,20.941821098184757,75.44217027099171,2.160042563323422,1.4559660675001174,28.969999313354492,16.056652069091797,0
12,Extremadura,1960,1.5358469139606876,,,,,,,20.941821098184757,75.44217027099171,2.160042563323422,1.4559660675001174,28.969999313354492,16.056652069091797,0
12,Extremadura,1961,1.5962581639969495,46.5,1.600000023841858,10.699999809265137,7.989999771118164,26.610000610351562,6.610000133514404,20.941821098184757,75.44217027099171,2.160042563323422,1.4559660675001174,28.969999313354492,16.056652069091797,0
12,Extremadura,1962,1.705584162407281,,,,,,,20.941821098184757,75.44217027099171,2.160042563323422,1.4559660675001174,28.969999313354492,16.056652069091797,0
12,Extremadura,1963,1.817694966093672,42.45000076293945,1.9700000286102295,10.970000267028809,8.180000305175781,30.1299991607666,6.309999942779541,20.941821098184757,75.44217027099171,2.160042563323422,1.4559660675001174,28.969999313354492,16.056652069091797,0
12,Extremadura,1964,1.8828192904008454,,,,,,,20.941821098184757,75.44217027099171,2.160042563323422,1.4559660675001174,28.969999313354492,16.056652069091797,0
12,Extremadura,1965,1.948871846813299,37.58000183105469,2.930000066757202,10.859999656677246,9.390000343322754,32.0,7.260000228881836,20.41392994132312,75.73318381662456,2.2953623738488753,1.5575238682034402,28.969999313354492,18.070775985717773,0
12,Extremadura,1966,2.0326334896921194,,,,,,,19.854593036712842,76.03295596051697,2.442400126198875,1.6700508765713193,28.969999313354492,18.942251205444336,0
12,Extremadura,1967,2.1176091673305395,33.04999923706055,3.130000114440918,11.029999732971191,9.25,34.11000061035156,9.430000305175781,19.23257559625403,76.36963501614609,2.6045362463816883,1.7932531412181913,28.969999313354492,21.093727111816406,0
12,Extremadura,1968,2.2455012243293213,,,,,,,18.58819657592597,76.49556199268599,3.000441046777545,1.9158003846104952,28.969999313354492,23.289953231811523,0
12,Extremadura,1969,2.3819623487876234,30.15999984741211,3.5999999046325684,10.869999885559082,9.039999961853027,35.75,10.579999923706055,17.937777406629337,76.5815888755031,3.403297317015469,2.0773364008520976,28.969999313354492,23.983543395996094,0
12,Extremadura,1970,2.5184947332291223,,,,,,,17.937777406629337,76.5815888755031,3.403297317015469,2.0773364008520976,28.969999313354492,21.9763240814209,0
12,Extremadura,1971,2.654027516621925,,,,,,,17.937777406629337,76.5815888755031,3.403297317015469,2.0773364008520976,28.969999313354492,20.922021865844727,0
12,Extremadura,1972,2.8464009236758248,,,,,,,17.937777406629337,76.5815888755031,3.403297317015469,2.0773364008520976,28.969999313354492,21.521291732788086,0
12,Extremadura,1973,3.045629889785954,,,,,,,17.937777406629337,76.5815888755031,3.403297317015469,2.0773364008520976,28.969999313354492,23.500608444213867,0
12,Extremadura,1974,3.1030419008352528,,,,,,,17.937777406629337,76.5815888755031,3.403297317015469,2.0773364008520976,28.969999313354492,22.999004364013672,0
12,Extremadura,1975,3.1567409834634304,,,,,,,17.937777406629337,76.5815888755031,3.403297317015469,2.0773364008520976,28.969999313354492,23.875181198120117,0
12,Extremadura,1976,3.26256794236245,,,,,,,17.937777406629337,76.5815888755031,3.403297317015469,2.0773364008520976,28.969999313354492,25.086936950683594,0
12,Extremadura,1977,3.3653956622745067,,,,,,,17.937777406629337,76.5815888755031,3.403297317015469,2.0773364008520976,28.969999313354492,24.510601043701172,0
12,Extremadura,1978,3.487075025508895,,,,,,,17.937777406629337,76.5815888755031,3.403297317015469,2.0773364008520976,28.969999313354492,26.264888763427734,0
12,Extremadura,1979,3.515852508937179,,,,,,,17.937777406629337,76.5815888755031,3.403297317015469,2.0773364008520976,28.969999313354492,25.247013092041016,0
12,Extremadura,1980,3.539560073377473,,,,,,,17.937777406629337,76.5815888755031,3.403297317015469,2.0773364008520976,28.969999313354492,36.325809478759766,0
12,Extremadura,1981,3.5727648284223483,,,,,,,17.937777406629337,76.5815888755031,3.403297317015469,2.0773364008520976,28.969999313354492,39.4098014831543,0
12,Extremadura,1982,3.6109682424720173,,,,,,,17.937777406629337,76.5815888755031,3.403297317015469,2.0773364008520976,28.969999313354492,36.092437744140625,0
12,Extremadura,1983,3.6489574407312197,,,,,,,17.937777406629337,76.5815888755031,3.403297317015469,2.0773364008520976,28.969999313354492,28.88069725036621,0
12,Extremadura,1984,3.7371463552266317,,,,,,,17.937777406629337,76.5815888755031,3.403297317015469,2.0773364008520976,28.969999313354492,28.945960998535156,0
