"state","state_id","year","cigsale","retprice"
"West Virginia",37,1997,114.5,160.899993896484
"West Virginia",37,1998,114.599998474121,171.100006103516
"West Virginia",37,1999,112.400001525879,192.399993896484
"West Virginia",37,2000,107.900001525879,253.699996948242
"Wisconsin",38,1970,106.400001525879,38.5
"Wisconsin",38,1971,105.400001525879,40.2000007629395
"Wisconsin",38,1972,108.800003051758,40.2999992370605
"Wisconsin",38,1973,109.5,42.5999984741211
"Wisconsin",38,1974,111.800003051758,43.9000015258789
"Wisconsin",38,1975,113.5,46.5999984741211
"Wisconsin",38,1976,115.400001525879,51.2999992370605
"Wisconsin",38,1977,117.199996948242,52.0999984741211
"Wisconsin",38,1978,116.699996948242,57.0999984741211
"Wisconsin",38,1979,117.099998474121,58.7000007629395
"Wisconsin",38,1980,117.599998474121,61.2000007629395
"Wisconsin",38,1981,119.900001525879,64.9000015258789
"Wisconsin",38,1982,115.599998474121,75
"Wisconsin",38,1983,106.300003051758,92
"Wisconsin",38,1984,105.599998474121,100.800003051758
"Wisconsin",38,1985,107,106.800003051758
"Wisconsin",38,1986,105.400001525879,110.800003051758
"Wisconsin",38,1987,106,116.300003051758
"Wisconsin",38,1988,102.599998474121,128.600006103516
"Wisconsin",38,1989,100.300003051758,138.300003051758
"Wisconsin",38,1990,94,151.100006103516
"Wisconsin",38,1991,95.5,158.600006103516
"Wisconsin",38,1992,96.1999969482422,176.5
"Wisconsin",38,1993,91.1999969482422,195.5
"Wisconsin",38,1994,91.8000030517578,178.600006103516
"Wisconsin",38,1995,93.5,188
"Wisconsin",38,1996,92.0999984741211,200.5
"Wisconsin",38,1997,91.9000015258789,200.699996948242
"Wisconsin",38,1998,88.6999969482422,210.800003051758
"Wisconsin",38,1999,84.4000015258789,243.5
"Wisconsin",38,2000,80.0999984741211,312.799987792969
"Wyoming",39,1970,132.199996948242,34.0999984741211
"Wyoming",39,1971,131.699996948242,34.4000015258789
"Wyoming",39,1972,140,34.4000015258789
"Wyoming",39,1973,141.199996948242,34.4000015258789
"Wyoming",39,1974,145.800003051758,35.7999992370605
"Wyoming",39,1975,160.699996948242,38.5999984741211
"Wyoming",39,1976,161.5,42.5999984741211
"Wyoming",39,1977,160.399993896484,43.4000015258789
"Wyoming",39,1978,160.300003051758,49.7999992370605
"Wyoming",39,1979,168.600006103516,51.7000007629395
"Wyoming",39,1980,158.100006103516,55.2999992370605
"Wyoming",39,1981,163.100006103516,55.9000015258789
"Wyoming",39,1982,157.699996948242,64.3000030517578
"Wyoming",39,1983,141.199996948242,71
"Wyoming",39,1984,128.899993896484,81.6999969482422
"Wyoming",39,1985,125.699996948242,87.4000015258789
"Wyoming",39,1986,124.800003051758,97.8000030517578
"Wyoming",39,1987,110.400001525879,102.699996948242
"Wyoming",39,1988,114.300003051758,112.900001525879
"Wyoming",39,1989,111.400001525879,118.599998474121
"Wyoming",39,1990,96.9000015258789,129.5
"Wyoming",39,1991,109.099998474121,136
"Wyoming",39,1992,110.800003051758,155.100006103516
"Wyoming",39,1993,108.400001525879,166.899993896484
"Wyoming",39,1994,111.199996948242,147.399993896484
"Wyoming",39,1995,115,153
"Wyoming",39,1996,110.300003051758,162.5
"Wyoming",39,1997,108.800003051758,164.100006103516
"Wyoming",39,1998,102.900001525879,168.800003051758
"Wyoming",39,1999,104.800003051758,189.600006103516
"Wyoming",39,2000,90.5,267.100006103516
