store,week,sales,Temperature,Fuel_Price,CPI,Unemployment
21,95,1219263.4,56.43,3.236,218.1130269,7.441
21,96,793184.25,48.72,3.172,218.3590319,7.441
21,97,897747.13,41.44,3.158,218.605037,7.441
21,98,1027584.51,50.56,3.159,218.8217928,7.441
21,99,1384552.17,46.54,3.112,218.9995495,7.441
21,100,804362.36,45.16,3.129,219.1773063,7.441
21,101,640181.86,48.1,3.157,219.355063,7.057
21,102,631181.25,45.0,3.261,219.5328198,7.057
21,103,651178.2,52.21,3.268,219.6258417,7.057
21,104,611258.71,50.79,3.29,219.7188636,7.057
21,105,680725.43,55.83,3.36,219.8118854,7.057
21,106,770652.79,46.52,3.409,219.9049073,7.057
21,107,834663.52,45.03,3.51,220.0651993,7.057
21,108,747099.07,54.81,3.555,220.275944,7.057
21,109,764385.4,59.3,3.63,220.4866886,7.057
21,110,755084.4,57.16,3.669,220.6974332,7.057
21,111,767338.32,63.39,3.734,220.8498468,7.057
21,112,729759.97,62.96,3.787,220.9244858,7.057
21,113,724798.76,67.87,3.845,220.9991248,7.057
21,114,761956.58,69.02,3.891,221.0737638,6.891
21,115,769319.04,69.03,3.891,221.1484028,6.891
21,116,734858.91,66.97,3.877,221.2021074,6.891
21,117,674829.58,69.21,3.814,221.255812,6.891
21,118,697645.32,77.53,3.749,221.3095166,6.891
21,119,649945.54,74.14,3.688,221.3632212,6.891
21,120,700554.16,72.42,3.63,221.380331,6.891
21,121,722891.24,79.49,3.561,221.3828029,6.891
21,122,695439.83,79.24,3.501,221.3852748,6.891
21,123,707895.72,79.47,3.452,221.3877467,6.891
21,124,727049.04,81.51,3.393,221.4009901,6.891
21,125,735870.0,81.78,3.346,221.4411622,6.891
21,126,716341.39,88.05,3.286,221.4813343,6.891
21,127,693013.59,85.26,3.227,221.5215064,6.565
21,128,668132.36,82.51,3.256,221.5616784,6.565
21,129,691200.33,84.25,3.311,221.5701123,6.565
21,130,677789.14,88.09,3.407,221.5785461,6.565
21,131,693785.85,91.57,3.417,221.5869799,6.565
21,132,700272.01,89.57,3.494,221.5954138,6.565
21,133,751963.81,85.55,3.571,221.6751459,6.565
21,134,802003.61,77.72,3.62,221.8083518,6.565
21,135,763867.59,83.58,3.638,221.9415576,6.565
21,136,642827.29,88.4,3.73,222.0747635,6.565
21,137,628494.63,76.1,3.717,222.2174395,6.565
21,138,667151.46,71.54,3.721,222.4169362,6.565
21,139,647097.65,80.38,3.666,222.6164329,6.565
21,140,651768.91,70.28,3.617,222.8159296,6.17
21,141,653043.44,61.53,3.601,223.0154263,6.17
21,142,641368.14,68.52,3.594,223.0598077,6.17
21,143,675202.87,70.5,3.506,223.0783366,6.17
22,1,1033017.37,24.36,2.788,135.3524608,8.283
22,2,1022571.25,28.14,2.771,135.4113076,8.283
22,3,988467.61,31.96,2.747,135.4657781,8.283
22,4,899761.48,35.98,2.753,135.5195191,8.283
22,5,1009201.24,36.82,2.766,135.5732602,8.283
22,6,967187.37,43.43,2.805,135.6270013,8.283
22,7,966145.09,46.03,2.834,135.6682247,8.283
22,8,1012075.12,48.56,2.831,135.7073618,8.283
22,9,1177340.99,44.96,2.826,135.7464988,8.348
22,10,1033171.07,57.06,2.849,135.7856359,8.348
22,11,1000968.67,51.14,2.885,135.82725,8.348
22,12,969594.47,51.04,2.895,135.8721667,8.348
22,13,977683.06,50.96,2.935,135.9170833,8.348
22,14,1052973.28,63.81,2.981,135.962,8.348
22,15,973585.33,50.99,2.983,136.010394,8.348
22,16,979977.89,59.99,2.961,136.0796521,8.348
22,17,1103740.4,65.64,2.906,136.1489101,8.348
22,18,1095539.13,69.49,2.857,136.2181682,8.348
22,19,1061196.47,65.01,2.83,136.2874263,8.348
22,20,1052895.25,67.13,2.805,136.3243393,8.348
22,21,1095020.33,74.37,2.81,136.3483143,8.348
22,22,1120259.71,72.88,2.815,136.3722893,8.433
22,23,1092654.26,79.22,2.806,136.3962643,8.433
22,24,988392.99,76.3,2.796,136.4179827,8.433
22,25,974123.2,76.91,2.784,136.4366924,8.433
22,26,970773.64,76.35,2.792,136.4554021,8.433
22,27,1010326.14,74.37,2.792,136.4741118,8.433
22,28,993097.43,74.75,2.81,136.4928214,8.433
22,29,1017045.44,73.21,2.796,136.5249182,8.433
22,30,1081420.96,68.99,2.77,136.557015,8.433
22,31,1074535.88,75.85,2.735,136.5891118,8.433
22,32,924174.4,68.6,2.717,136.6212085,8.433
22,33,918285.97,62.49,2.716,136.6338071,8.433
22,34,902779.25,65.14,2.718,136.6317821,8.433
22,35,905987.17,69.31,2.717,136.6297571,8.572
22,36,1015051.62,56.32,2.776,136.6277321,8.572
22,37,954401.46,55.23,2.878,136.6401935,8.572
22,38,960998.52,50.24,2.919,136.688871,8.572
22,39,1025766.27,57.73,2.938,136.7375484,8.572
22,40,1006888.16,44.34,2.938,136.7862258,8.572
22,41,1043698.64,44.42,2.961,136.8349032,8.572
22,42,985896.44,48.62,3.03,136.7715714,8.572
22,43,1564502.26,44.61,3.07,136.6895714,8.572
22,44,1230514.58,39.42,3.065,136.6075714,8.572
22,45,1367202.84,28.43,3.132,136.5255714,8.572
22,46,1527682.99,30.46,3.139,136.5292811,8.572
22,47,1962445.04,29.76,3.15,136.597273,8.572
22,48,774262.28,28.49,3.177,136.665265,8.572
22,49,873954.7,32.56,3.193,136.7332569,8.458
22,50,807535.52,24.76,3.215,136.803477,8.458
22,51,855001.02,26.8,3.232,136.8870657,8.458
22,52,799369.15,20.61,3.243,136.9706544,8.458
22,53,946060.98,26.39,3.24,137.0542431,8.458
22,54,1009206.33,28.89,3.255,137.1378318,8.458
22,55,975964.86,35.34,3.263,137.2511849,8.458
22,56,911245.43,30.23,3.281,137.3764439,8.458
22,57,997353.15,33.52,3.437,137.5017028,8.458
22,58,944587.23,41.42,3.6,137.6269617,8.458
22,59,926427.12,43.38,3.634,137.7398929,8.458
22,60,933528.39,38.77,3.624,137.8478929,8.458
22,61,951588.37,36.04,3.638,137.9558929,8.252
22,62,969046.69,44.42,3.72,138.0638929,8.252
22,63,1008557.04,48.88,3.823,138.1646952,8.252
22,64,1152781.9,47.76,3.919,138.2475036,8.252
22,65,926133.8,57.2,3.988,138.3303119,8.252
22,66,1032076.06,53.63,4.078,138.4131202,8.252
22,67,1001558.74,57.71,4.095,138.4959286,8.252
22,68,970307.83,58.56,4.101,138.587106,8.252
22,69,1021568.34,62.59,4.034,138.6782834,8.252
22,70,1125169.92,70.09,3.973,138.7694608,8.252
22,71,1060868.49,69.53,3.924,138.8606382,8.252
22,72,1042454.61,63.97,3.873,139.0028333,8.252
22,73,1012584.2,68.53,3.851,139.1832917,8.252
22,74,1077491.68,70.8,3.815,139.36375,8.023
22,75,1017050.65,74.22,3.784,139.5442083,8.023
22,76,961953.57,75.2,3.827,139.7006325,8.023
22,77,964683.8,77.79,3.882,139.7969712,8.023
22,78,944958.69,75.32,3.898,139.8933099,8.023
22,79,983232.96,75.33,3.903,139.9896486,8.023
22,80,991779.2,74.69,3.88,140.0859873,8.023
22,81,973004.91,71.3,3.82,140.1289205,8.023
22,82,1181815.31,72.22,3.796,140.1629528,8.023
22,83,912762.76,69.16,3.784,140.196985,8.023
22,84,1004434.54,69.14,3.809,140.2310173,8.023
22,85,937420.65,68.08,3.809,140.2735,8.023
22,86,899834.75,62.36,3.758,140.32725,8.023
22,87,953314.16,69.78,3.684,140.381,8.023
22,88,993436.67,56.44,3.633,140.43475,7.706
22,89,944337.32,62.63,3.583,140.4784194,7.706
22,90,981567.22,59.3,3.618,140.4616048,7.706
22,91,1099351.68,49.31,3.604,140.4447903,7.706
22,92,1106575.59,42.81,3.586,140.4279758,7.706
22,93,1051740.29,47.8,3.57,140.4111613,7.706
22,94,1007579.44,50.62,3.571,140.4127857,7.706
22,95,1535857.49,46.28,3.536,140.4217857,7.706
22,96,1167621.14,49.11,3.501,140.4307857,7.706
22,97,1308967.44,45.35,3.47,140.4397857,7.706
22,98,1453153.33,39.11,3.445,140.4700795,7.706
22,99,1863195.68,39.83,3.413,140.528765,7.706
22,100,982661.14,36.28,3.402,140.5874505,7.706
22,101,895358.2,34.61,3.439,140.6461359,7.503
22,102,855437.57,39.0,3.523,140.7048214,7.503
22,103,897027.44,29.16,3.542,140.8086118,7.503
22,104,786459.23,35.68,3.568,140.9124021,7.503
22,105,958487.75,40.58,3.633,141.0161924,7.503
22,106,1034448.07,35.68,3.655,141.1199827,7.503
22,107,1004749.41,36.25,3.703,141.2140357,7.503
22,108,912958.95,39.0,3.751,141.3007857,7.503
22,109,974866.65,37.47,3.827,141.3875357,7.503
22,110,991127.01,41.72,3.876,141.4742857,7.503
22,111,966780.01,46.06,3.867,141.55478,7.503
22,112,992774.4,54.68,3.889,141.6269332,7.503
22,113,965769.93,46.4,3.921,141.6990864,7.503
22,114,1197489.66,46.38,3.957,141.7712396,7.671
22,115,939118.24,49.89,4.025,141.8433929,7.671
22,116,1000342.87,58.81,4.046,141.9015262,7.671
22,117,922539.94,51.42,4.023,141.9596595,7.671
22,118,1005083.31,50.75,3.991,142.0177929,7.671
22,119,997868.63,56.72,3.947,142.0759262,7.671
22,120,986612.02,61.9,3.899,142.0970115,7.671
22,121,1047297.38,62.39,3.85,142.1032776,7.671
22,122,1102857.37,70.01,3.798,142.1095438,7.671
22,123,1061134.37,61.71,3.746,142.1158099,7.671
22,124,1061219.19,66.56,3.683,142.1292548,7.671
22,125,1112449.3,70.61,3.629,142.1606464,7.671
22,126,1053881.78,70.99,3.577,142.1920381,7.671
22,127,1097786.14,77.41,3.538,142.2234298,7.753
22,128,971361.38,75.81,3.561,142.2548214,7.753
22,129,991969.37,76.57,3.61,142.2337569,7.753
22,130,925731.21,73.52,3.701,142.2126924,7.753
22,131,1007257.83,72.99,3.698,142.1916279,7.753
22,132,973812.79,76.74,3.772,142.1705634,7.753
22,133,981273.26,74.92,3.84,142.2157385,7.753
22,134,1060906.75,70.42,3.874,142.3105933,7.753
22,135,1022270.86,71.93,3.884,142.4054482,7.753
22,136,996628.8,73.3,3.921,142.500303,7.753
22,137,918049.28,66.42,3.988,142.5938833,7.753
22,138,921612.53,63.38,4.056,142.6798167,7.753
22,139,976479.51,62.17,4.018,142.76575,7.753
22,140,1009887.36,62.09,4.027,142.8516833,7.543
22,141,1004039.84,54.18,4.029,142.9376167,7.543
22,142,978027.95,55.28,4.0,142.8633629,7.543
22,143,1094422.69,57.58,3.917,142.7624113,7.543
23,1,1364721.58,15.25,2.788,131.5279032,5.892
23,2,1380892.08,18.75,2.771,131.5866129,5.892
23,3,1319588.04,26.7,2.747,131.637,5.892
23,4,1198709.65,32.68,2.753,131.686,5.892
23,5,1311175.93,33.15,2.766,131.735,5.892
23,6,1408082.96,36.07,2.805,131.784,5.892
23,7,1229008.32,43.01,2.834,131.8242903,5.892
23,8,1310701.8,38.59,2.831,131.863129,5.892
23,9,1556627.62,40.5,2.826,131.9019677,5.435
23,10,1264434.7,56.82,2.849,131.9408065,5.435
23,11,1288823.72,44.25,2.885,131.9809,5.435
23,12,1315023.08,46.4,2.895,132.0226667,5.435
23,13,1259414.52,45.47,2.935,132.0644333,5.435
23,14,1365552.28,61.04,2.981,132.1062,5.435
23,15,1303055.09,45.33,2.983,132.152129,5.435
23,16,1327424.28,57.94,2.961,132.2230323,5.435
23,17,1571158.56,69.26,2.906,132.2939355,5.435
23,18,1514435.51,64.94,2.857,132.3648387,5.435
23,19,1439432.06,58.35,2.83,132.4357419,5.435
23,20,1507708.93,60.29,2.805,132.4733333,5.435
23,21,1415204.88,69.83,2.81,132.4976,5.435
23,22,1549113.18,64.76,2.815,132.5218667,5.326
23,23,1417535.78,77.16,2.806,132.5461333,5.326
23,24,1413124.11,73.94,2.796,132.5667742,5.326
23,25,1333634.45,70.2,2.784,132.5825806,5.326
23,26,1319773.55,69.71,2.792,132.5983871,5.326
23,27,1417013.07,70.03,2.792,132.6141935,5.326
23,28,1346345.97,67.43,2.81,132.63,5.326
23,29,1439901.05,68.65,2.796,132.6616129,5.326
23,30,1584623.36,63.25,2.77,132.6932258,5.326
23,31,1405119.23,72.91,2.735,132.7248387,5.326
23,32,1272842.85,63.21,2.717,132.7564516,5.326
23,33,1159132.58,55.3,2.716,132.7670667,5.326
23,34,1099055.65,57.75,2.718,132.7619333,5.326
23,35,1129909.44,62.07,2.717,132.7568,5.287
23,36,1179851.68,50.75,2.776,132.7516667,5.287
23,37,1119809.71,45.55,2.878,132.7633548,5.287
23,38,1147503.92,43.19,2.919,132.8170968,5.287
23,39,1112871.23,48.68,2.938,132.8708387,5.287
23,40,1203119.96,36.6,2.938,132.9245806,5.287
23,41,1387953.75,35.59,2.961,132.9783226,5.287
23,42,1314994.32,41.66,3.03,132.9172,5.287
23,43,2072685.05,34.95,3.07,132.8369333,5.287
23,44,1617025.41,34.3,3.065,132.7566667,5.287
23,45,1872365.99,20.12,3.132,132.6764,5.287
23,46,2238573.48,23.05,3.139,132.6804516,5.287
23,47,2734277.1,22.96,3.15,132.7477419,5.287
23,48,1169773.85,19.05,3.177,132.8150323,5.287
23,49,1122034.48,27.81,3.193,132.8823226,5.114
23,50,1016756.1,18.2,3.215,132.9510645,5.114
23,51,1110706.06,15.58,3.232,133.0285161,5.114
23,52,1083657.61,10.91,3.243,133.1059677,5.114
23,53,1159438.53,14.5,3.24,133.1834194,5.114
23,54,1249786.4,21.52,3.255,133.260871,5.114
23,55,1369971.57,26.6,3.263,133.3701429,5.114
23,56,1206917.2,17.0,3.281,133.4921429,5.114
23,57,1301185.28,20.67,3.437,133.6141429,5.114
23,58,1042043.55,29.36,3.6,133.7361429,5.114
23,59,1203682.62,37.28,3.634,133.8492258,5.114
23,60,1148624.83,29.11,3.624,133.9587419,5.114
23,61,1182694.95,29.44,3.638,134.0682581,4.781
23,62,1248901.98,36.74,3.72,134.1777742,4.781
23,63,1263680.51,45.51,3.823,134.2784667,4.781
23,64,1447301.24,39.62,3.919,134.3571,4.781
23,65,1173307.4,54.2,3.988,134.4357333,4.781
23,66,1359921.13,50.07,4.078,134.5143667,4.781
23,67,1254914.87,55.12,4.095,134.593,4.781
23,68,1337617.55,56.67,4.101,134.6803871,4.781
23,69,1361945.18,63.27,4.034,134.7677742,4.781
23,70,1562161.97,67.21,3.973,134.8551613,4.781
23,71,1447028.06,65.23,3.924,134.9425484,4.781
23,72,1470520.83,61.06,3.873,135.0837333,4.781
23,73,1434036.18,63.8,3.851,135.2652667,4.781
23,74,1492507.44,65.65,3.815,135.4468,4.584
23,75,1379488.05,69.92,3.784,135.6283333,4.584
23,76,1360520.56,69.8,3.827,135.7837419,4.584
23,77,1362144.0,76.74,3.882,135.8738387,4.584
23,78,1319767.55,69.55,3.898,135.9639355,4.584
23,79,1416344.68,69.53,3.903,136.0540323,4.584
23,80,1380952.05,69.86,3.88,136.144129,4.584
23,81,1453416.53,67.09,3.82,136.183129,4.584
23,82,1637266.29,67.04,3.796,136.2136129,4.584
23,83,1464295.69,65.33,3.784,136.2440968,4.584
23,84,1423289.9,66.04,3.809,136.2745806,4.584
23,85,1253329.17,60.52,3.809,136.3145,4.584
23,86,1289082.81,57.14,3.758,136.367,4.584
23,87,1275597.85,64.76,3.684,136.4195,4.584
23,88,1463501.99,49.0,3.633,136.472,4.42
23,89,1257778.34,56.79,3.583,136.5150968,4.42
23,90,1441032.59,52.12,3.618,136.5017742,4.42
23,91,1407191.96,42.57,3.604,136.4884516,4.42
23,92,1428436.33,39.18,3.586,136.475129,4.42
23,93,1436940.78,44.04,3.57,136.4618065,4.42
23,94,1345631.96,45.48,3.571,136.4666667,4.42
23,95,2057059.53,35.23,3.536,136.4788,4.42
23,96,1552886.59,43.6,3.501,136.4909333,4.42
23,97,1841173.6,36.4,3.47,136.5030667,4.42
23,98,2173621.2,32.99,3.445,136.5335161,4.42
23,99,2587953.32,27.8,3.413,136.5883871,4.42
23,100,1213486.95,22.3,3.402,136.6432581,4.42
23,101,1150662.55,24.29,3.439,136.698129,4.261
23,102,1031451.35,28.49,3.523,136.753,4.261
23,103,1146992.13,15.33,3.542,136.8564194,4.261
23,104,1037476.38,25.71,3.568,136.9598387,4.261
23,105,1261872.67,29.71,3.633,137.0632581,4.261
23,106,1358444.07,26.6,3.655,137.1666774,4.261
23,107,1365546.69,27.01,3.703,137.2583103,4.261
23,108,1272948.27,31.12,3.751,137.3411034,4.261
23,109,1322852.2,25.91,3.827,137.4238966,4.261
23,110,1292724.9,33.11,3.876,137.5066897,4.261
23,111,1258364.31,41.19,3.867,137.5843871,4.261
23,112,1288154.1,57.82,3.889,137.6552903,4.261
23,113,1261964.96,36.71,3.921,137.7261935,4.261
23,114,1604605.69,37.43,3.957,137.7970968,4.125
23,115,1231752.54,41.81,4.025,137.868,4.125
23,116,1287899.41,56.55,4.046,137.9230667,4.125
23,117,1277758.76,44.62,4.023,137.9781333,4.125
23,118,1317379.68,45.88,3.991,138.0332,4.125
23,119,1321914.34,52.9,3.947,138.0882667,4.125
23,120,1332952.47,58.42,3.899,138.1065806,4.125
23,121,1552934.64,66.43,3.85,138.1101935,4.125
23,122,1476144.34,66.22,3.798,138.1138065,4.125
23,123,1568048.54,56.82,3.746,138.1174194,4.125
23,124,1543667.68,64.73,3.683,138.1295333,4.125
23,125,1522042.57,71.82,3.629,138.1629,4.125
23,126,1451782.16,64.23,3.577,138.1962667,4.125
23,127,1545370.16,70.86,3.538,138.2296333,4.156
23,128,1384921.63,69.19,3.561,138.263,4.156
23,129,1381339.23,71.13,3.61,138.2331935,4.156
23,130,1322932.36,69.31,3.701,138.2033871,4.156
23,131,1416926.31,71.51,3.698,138.1735806,4.156
23,132,1436311.76,71.12,3.772,138.1437742,4.156
23,133,1510131.45,69.97,3.84,138.1857097,4.156
23,134,1702220.96,64.63,3.874,138.2814516,4.156
23,135,1577468.78,68.34,3.884,138.3771935,4.156
23,136,1427162.26,66.74,3.921,138.4729355,4.156
23,137,1279041.64,61.37,3.988,138.5673,4.156
23,138,1338627.55,56.8,4.056,138.6534,4.156
23,139,1319035.06,53.71,4.018,138.7395,4.156
23,140,1464616.59,56.65,4.027,138.8256,4.145
23,141,1412925.25,48.1,4.029,138.9117,4.145
23,142,1363155.77,47.89,4.0,138.8336129,4.145
23,143,1347454.59,50.56,3.917,138.7281613,4.145
24,1,1388725.63,22.43,2.954,131.5279032,8.326
24,2,1414107.1,25.94,2.94,131.5866129,8.326
24,3,1385362.49,31.05,2.909,131.637,8.326
24,4,1158722.74,33.98,2.91,131.686,8.326
24,5,1412387.37,36.73,2.919,131.735,8.326
24,6,1309340.16,42.31,2.938,131.784,8.326
24,7,1222511.29,46.09,2.96,131.8242903,8.326
24,8,1258311.56,48.87,2.963,131.863129,8.326
24,9,1478321.26,45.22,2.957,131.9019677,8.211
24,10,1379579.63,62.06,2.992,131.9408065,8.211
24,11,1268266.72,51.08,3.01,131.9809,8.211
24,12,1264117.01,51.07,3.021,132.0226667,8.211
24,13,1259877.19,51.48,3.042,132.0644333,8.211
24,14,1409705.03,66.65,3.095,132.1062,8.211
24,15,1346783.35,51.31,3.112,132.152129,8.211
24,16,1283482.85,60.44,3.096,132.2230323,8.211
24,17,1473868.15,69.59,3.046,132.2939355,8.211
24,18,1566668.91,71.99,3.006,132.3648387,8.211
24,19,1375458.21,64.84,2.972,132.4357419,8.211
24,20,1354168.18,67.17,2.942,132.4733333,8.211
24,21,1399073.75,74.9,2.958,132.4976,8.211
24,22,1563387.94,71.12,2.958,132.5218667,8.117
24,23,1665502.55,79.05,2.94,132.5461333,8.117
24,24,1418697.05,76.56,2.933,132.5667742,8.117
24,25,1333740.35,75.27,2.924,132.5825806,8.117
24,26,1387517.63,75.91,2.932,132.5983871,8.117
24,27,1442819.28,74.54,2.942,132.6141935,8.117
24,28,1384243.75,74.17,2.923,132.63,8.117
24,29,1375307.54,72.17,2.913,132.6616129,8.117
24,30,1350059.35,67.0,2.885,132.6932258,8.117
24,31,1366381.6,73.52,2.86,132.7248387,8.117
24,32,1474498.59,67.11,2.837,132.7564516,8.117
24,33,1273295.46,60.31,2.846,132.7670667,8.117
24,34,1169413.27,64.3,2.837,132.7619333,8.117
24,35,1215273.2,66.88,2.84,132.7568,8.275
24,36,1361944.94,54.82,2.903,132.7516667,8.275
24,37,1300806.74,52.83,2.999,132.7633548,8.275
24,38,1234875.33,48.69,3.049,132.8170968,8.275
24,39,1244925.94,57.29,3.055,132.8708387,8.275
24,40,1285358.01,42.2,3.049,132.9245806,8.275
24,41,1312877.01,41.76,3.065,132.9783226,8.275
24,42,1277150.6,45.63,3.138,132.9172,8.275
24,43,1779276.51,41.92,3.186,132.8369333,8.275
24,44,1413302.7,37.08,3.2,132.7566667,8.275
24,45,1593012.75,27.11,3.255,132.6764,8.275
24,46,1663525.77,27.99,3.301,132.6804516,8.275
24,47,2386015.75,27.74,3.309,132.7477419,8.275
24,48,1208600.05,25.9,3.336,132.8150323,8.275
24,49,1178641.71,30.72,3.351,132.8823226,8.252
24,50,1167740.2,22.41,3.367,132.9510645,8.252
24,51,1107170.39,23.69,3.391,133.0285161,8.252
24,52,1126921.34,17.91,3.402,133.1059677,8.252
24,53,1225182.04,23.83,3.4,133.1834194,8.252
24,54,1341240.62,26.51,3.416,133.260871,8.252
24,55,1360150.12,34.04,3.42,133.3701429,8.252
24,56,1235121.33,26.09,3.452,133.4921429,8.252
24,57,1346994.53,31.36,3.605,133.6141429,8.252
24,58,1253218.7,39.51,3.752,133.7361429,8.252
24,59,1168397.26,43.39,3.796,133.8492258,8.252
24,60,1158693.12,36.88,3.789,133.9587419,8.252
24,61,1163803.3,35.73,3.811,134.0682581,8.212
24,62,1273670.32,44.7,3.895,134.1777742,8.212
24,63,1245576.65,52.36,3.981,134.2784667,8.212
24,64,1372484.9,46.0,4.061,134.3571,8.212
24,65,1197761.17,60.48,4.117,134.4357333,8.212
24,66,1339630.35,55.75,4.192,134.5143667,8.212
24,67,1311950.16,58.49,4.211,134.593,8.212
24,68,1234281.7,59.84,4.202,134.6803871,8.212
24,69,1311153.72,65.74,4.134,134.7677742,8.212
24,70,1554837.62,73.12,4.069,134.8551613,8.212
24,71,1373841.91,70.02,4.025,134.9425484,8.212
24,72,1320359.23,64.34,3.989,135.0837333,8.212
24,73,1304850.67,68.88,3.964,135.2652667,8.212
24,74,1445596.61,70.27,3.916,135.4468,8.358
24,75,1567340.07,72.56,3.886,135.6283333,8.358
24,76,1356938.95,74.43,3.915,135.7837419,8.358
24,77,1357672.24,79.29,3.972,135.8738387,8.358
24,78,1310973.06,74.84,4.004,135.9639355,8.358
24,79,1417616.81,74.64,4.02,136.0540323,8.358
24,80,1402818.01,72.52,3.995,136.144129,8.358
24,81,1352039.88,69.93,3.942,136.183129,8.358
24,82,1402372.09,69.94,3.906,136.2136129,8.358
24,83,1196105.44,68.14,3.879,136.2440968,8.358
24,84,1527455.19,68.32,3.93,136.2745806,8.358
24,85,1227535.97,65.56,3.937,136.3145,8.358
24,86,1232376.49,60.61,3.899,136.367,8.358
24,87,1246242.61,68.0,3.858,136.4195,8.358
24,88,1405914.39,53.87,3.775,136.472,8.454
24,89,1333315.03,60.21,3.744,136.5150968,8.454
24,90,1283563.43,56.6,3.757,136.5017742,8.454
24,91,1307142.75,48.0,3.757,136.4884516,8.454
24,92,1385860.38,39.87,3.738,136.475129,8.454
24,93,1425078.59,46.78,3.719,136.4618065,8.454
24,94,1297535.69,48.17,3.717,136.4666667,8.454
24,95,1761235.67,41.83,3.689,136.4788,8.454
24,96,1335647.1,47.21,3.666,136.4909333,8.454
24,97,1529615.54,42.3,3.627,136.5030667,8.454
24,98,1624994.43,36.0,3.611,136.5335161,8.454
24,99,2168344.23,36.93,3.587,136.5883871,8.454
24,100,1363973.16,33.45,3.566,136.6432581,8.454
24,101,1251581.89,32.86,3.585,136.698129,8.659
24,102,1155594.2,36.5,3.666,136.753,8.659
24,103,1151993.85,25.73,3.705,136.8564194,8.659
24,104,1057290.41,31.92,3.737,136.9598387,8.659
24,105,1249696.97,38.61,3.796,137.0632581,8.659
24,106,1403460.87,33.82,3.826,137.1666774,8.659
24,107,1326370.08,33.92,3.874,137.2583103,8.659
24,108,1303233.15,37.35,3.917,137.3411034,8.659
24,109,1213994.39,35.36,3.983,137.4238966,8.659
24,110,1325835.7,41.5,4.021,137.5066897,8.659
24,111,1239299.12,48.68,4.021,137.5843871,8.659
24,112,1221723.94,59.51,4.054,137.6552903,8.659
24,113,1230106.13,47.28,4.098,137.7261935,8.659
24,114,1524734.29,45.25,4.143,137.7970968,8.983
24,115,1285783.87,48.65,4.187,137.868,8.983
24,116,1208654.4,61.05,4.17,137.9230667,8.983
24,117,1194334.65,49.26,4.163,137.9781333,8.983
24,118,1306551.71,52.14,4.124,138.0332,8.983
24,119,1355391.79,58.7,4.055,138.0882667,8.983
24,120,1298809.8,63.1,4.029,138.1065806,8.983
24,121,1407897.57,65.79,3.979,138.1101935,8.983
24,122,1467722.19,71.79,3.915,138.1138065,8.983
24,123,1406313.13,59.93,3.871,138.1174194,8.983
24,124,1364445.98,68.28,3.786,138.1295333,8.983
24,125,1434709.63,72.29,3.722,138.1629,8.983
24,126,1428869.9,70.4,3.667,138.1962667,8.983
24,127,1645097.75,77.18,3.646,138.2296333,8.953
24,128,1405475.78,75.36,3.689,138.263,8.953
24,129,1394299.0,76.42,3.732,138.2331935,8.953
24,130,1307339.14,73.62,3.82,138.2033871,8.953
24,131,1440374.13,73.26,3.819,138.1735806,8.953
24,132,1497054.81,75.53,3.863,138.1437742,8.953
24,133,1397970.54,72.87,3.963,138.1857097,8.953
24,134,1303726.54,68.13,3.997,138.2814516,8.953
24,135,1344558.92,71.18,4.026,138.3771935,8.953
24,136,1477134.75,72.81,4.076,138.4729355,8.953
24,137,1242909.53,64.28,4.088,138.5673,8.953
24,138,1261158.47,61.25,4.203,138.6534,8.953
24,139,1259278.36,58.86,4.158,138.7395,8.953
24,140,1416720.54,60.35,4.151,138.8256,8.693
24,141,1416301.17,51.64,4.186,138.9117,8.693
24,142,1255414.84,52.59,4.153,138.8336129,8.693
24,143,1307182.29,55.16,4.071,138.7281613,8.693
25,1,677231.63,21.1,2.784,204.2471935,8.187
25,2,583364.02,19.64,2.773,204.3857472,8.187
25,3,676260.67,24.16,2.745,204.4321004,8.187
25,4,628516.57,29.16,2.754,204.4630869,8.187
25,5,665750.06,29.45,2.777,204.4940734,8.187
25,6,660619.99,40.05,2.818,204.5250598,8.187
25,7,659795.84,45.0,2.844,204.3782258,8.187
25,8,696687.6,45.84,2.854,204.201755,8.187
25,9,822486.37,47.2,2.85,204.0252842,7.856
25,10,712647.97,61.36,2.869,203.8488134,7.856
25,11,715311.6,52.16,2.899,203.7307486,7.856
25,12,694531.72,46.12,2.902,203.6905586,7.856
25,13,706924.02,50.97,2.921,203.6503685,7.856
25,14,724468.97,63.67,2.966,203.6101784,7.856
25,15,698073.95,50.27,2.982,203.6133915,7.856
25,16,704113.22,57.17,2.958,203.8770235,7.856
25,17,792442.54,69.31,2.899,204.1406556,7.856
25,18,764155.44,69.22,2.847,204.4042877,7.856
25,19,737163.2,63.68,2.809,204.6679198,7.856
25,20,780444.94,69.56,2.78,204.670036,7.856
25,21,737569.14,72.17,2.808,204.5675459,7.856
25,22,759407.87,66.42,2.815,204.4650559,7.527
25,23,719591.13,75.24,2.793,204.3625658,7.527
25,24,726997.84,73.43,2.783,204.3571656,7.527
25,25,665290.93,75.37,2.771,204.4812188,7.527
25,26,682124.34,71.99,2.781,204.605272,7.527
25,27,699464.43,71.79,2.784,204.7293252,7.527
25,28,686072.39,72.73,2.805,204.8533784,7.527
25,29,724499.81,71.81,2.779,204.8217044,7.527
25,30,711461.95,67.15,2.755,204.7900305,7.527
